Transaction ID,Date,Store ID,Product ID,Category,Sub-Category,Quantity Sold,Price,Discount,Total Sales,Customer ID,Payment Method,Store Location,Customer Age,Customer Gender,Customer Segment,Loyalty Program,Feedback Rating,Employee ID,Store Type
T0000122,2023-05-01,S014,P00390,Groceries,Vegetables,9,182.22,0.21,1295.58,27da1859-d6aa-4923-9079-7df6c5af72f1,Online Payment,"Ramirezland, Guernsey",33,Male,VIP,No,2,E0025,Supermarket
T0000123,2022-12-18,S075,P00418,Groceries,Snacks,10,938.8,0.17,7792.04,8ec80dc9-3bf0-41b0-9967-f1035465d801,Credit Card,"Nancyport, Mongolia",61,Male,VIP,Yes,4,E0453,Outlet
T0000124,2023-09-05,S022,P00900,Furniture,Sofas,5,188.39,0.18,772.4,054f0133-7fb9-4aeb-81f7-1a79a3db56cc,Cash,"Michelleberg, Mongolia",35,Female,VIP,No,2,E0118,Online
T0000125,2023-06-18,S064,P00382,Toys,Dolls,4,88.97,0.04,341.64,b68ef9e8-55fb-4480-a355-6e31e54ec2eb,Cash,"Kevinview, Benin",60,Male,VIP,No,1,E0293,Online
T0000126,2023-02-18,S094,P00944,Toys,Puzzles,2,853.72,0.2,1365.95,c9296c24-241d-4c93-ac84-8af6f6051ca9,Cash,"South Kimberly, Albania",69,Female,VIP,No,2,E0475,Online
T0000127,2023-09-23,S028,P00691,Toys,Action Figures,5,237.3,0.12,1044.12,7d37d35a-0fa1-4bfa-945b-4cf29b966102,Credit Card,"North Daniel, Lithuania",21,Female,Regular,No,4,E0128,Supermarket
T0000128,2024-02-20,S085,P00972,Groceries,Vegetables,8,464.92,0.0,3719.36,9725f661-6765-45bf-8f90-f092be5be23a,Cash,"New Sarah, Suriname",46,Female,Regular,Yes,5,E0496,Outlet
T0000129,2023-09-17,S045,P00808,Furniture,Chairs,2,938.82,0.04,1802.53,ad31d375-265d-4a1c-b46a-ac8d8942c7e4,Credit Card,"Juanfurt, Pakistan",34,Female,Regular,No,5,E0221,Supermarket
T0000130,2024-06-01,S044,P00852,Groceries,Fruits,2,439.08,0.18,720.09,c06356d8-12db-44b1-8f2c-eab31c76690a,Credit Card,"Jonesstad, Antarctica (the territory South of 60 deg S)",70,Female,VIP,No,5,E0464,Online
T0000131,2023-08-17,S063,P00508,Furniture,Sofas,2,48.53,0.17,80.56,3c3139b9-22c4-43db-8d80-dd2a7294e3b8,Cash,"Wheelermouth, Greece",66,Male,VIP,No,4,E0171,Outlet
T0000132,2022-12-04,S076,P00385,Clothing,Jackets,8,31.46,0.21,198.83,ffaba77a-32b3-4cbc-bd7b-f0a21100cc15,Credit Card,"Kaitlintown, Ukraine",25,Male,VIP,No,3,E0313,Online
T0000133,2022-10-24,S095,P00945,Electronics,Tablets,8,459.02,0.21,2901.01,d285fa12-45fd-4de6-a5a3-f7713d6e2e69,Cash,"Mcdanielshire, Palau",29,Male,Regular,No,2,E0421,Outlet
T0000134,2024-06-18,S094,P00691,Toys,Dolls,4,846.4,0.2,2708.48,77645fd8-3ddf-4ce8-a9b1-b845dde93f80,Credit Card,"Thompsonbury, Djibouti",61,Male,VIP,No,1,E0475,Supermarket
T0000135,2022-12-03,S064,P00423,Electronics,Laptops,8,571.06,0.27,3334.99,645308e9-8ecc-4fde-a402-fa4476833052,Credit Card,"Kellyfort, Bhutan",30,Male,VIP,Yes,5,E0069,Outlet
T0000136,2023-06-15,S003,P00113,Groceries,Fruits,3,429.98,0.14,1109.35,de02492e-7256-4e91-93d7-03a39b47a064,Credit Card,"East Natalie, Guadeloupe",40,Male,VIP,Yes,2,E0232,Online
T0000137,2023-07-05,S071,P00068,Toys,Board Games,4,778.97,0.11,2773.13,8f7b3e7d-5e82-44a1-91bf-31e4e09767dd,Online Payment,"Franklinstad, Guatemala",51,Female,VIP,No,4,E0093,Online
T0000138,2022-09-13,S060,P00871,Electronics,Smartphones,5,842.32,0.3,2948.12,a2dcf61e-dc67-432b-aa26-c17a2ee6002a,Cash,"Lake Emilychester, Wallis and Futuna",18,Female,Regular,Yes,5,E0203,Outlet
T0000139,2024-06-13,S033,P00021,Toys,Action Figures,2,509.93,0.2,815.89,1d7c7717-3187-48a3-a443-c3c60de9d958,Credit Card,"South Cherylside, Sudan",53,Female,VIP,Yes,2,E0493,Online
T0000140,2023-11-28,S085,P00963,Clothing,T-Shirts,10,667.39,0.14,5739.55,aefcc677-abbb-4fba-8506-1e9ae957bf2a,Cash,"New Jonathan, Andorra",43,Female,VIP,No,3,E0425,Online
T0000141,2023-03-08,S005,P00792,Electronics,Tablets,2,877.68,0.11,1562.27,34205d4f-c95a-4895-b886-6b555e38235a,Online Payment,"New Valerie, Palau",69,Male,VIP,No,1,E0410,Online
T0000142,2024-06-13,S095,P00504,Electronics,Laptops,4,618.78,0.04,2376.12,dc640e17-dea5-43cc-a5ed-4ce9ef5a6401,Online Payment,"East Emilyside, Latvia",70,Male,VIP,Yes,5,E0489,Supermarket
T0000143,2023-10-14,S100,P00590,Electronics,Laptops,5,378.58,0.09,1722.54,c9bbba4f-cbc3-4cab-ac67-4820319088b0,Credit Card,"East Aaronchester, Angola",52,Female,Regular,No,5,E0266,Supermarket
T0000144,2023-08-16,S003,P00689,Groceries,Fruits,10,439.49,0.08,4043.31,f589a7db-ec3a-46cb-b79b-6f11afe7c1d0,Online Payment,"New Jonathan, Andorra",33,Male,Regular,No,1,E0126,Outlet
T0000145,2023-11-20,S028,P00964,Clothing,Shoes,2,520.28,0.03,1009.34,9f2821a5-75cc-4402-a277-933028070015,Cash,"Jonesbury, Antigua and Barbuda",63,Female,VIP,Yes,5,E0473,Outlet
T0000146,2024-02-27,S071,P00822,Furniture,Chairs,8,759.31,0.1,5467.03,160e213d-7d33-4756-9cf5-ed0510d40199,Online Payment,"Kaitlintown, Ukraine",42,Male,VIP,No,2,E0423,Online
T0000147,2024-06-16,S012,P00603,Groceries,Dairy,6,481.92,0.18,2371.05,075a6dbf-1075-4e7c-a42c-99ca196e0fb3,Online Payment,"West Thomas, Isle of Man",31,Female,VIP,No,2,E0455,Outlet
T0000148,2023-10-08,S050,P00618,Electronics,Laptops,1,260.7,0.02,255.49,00cbcc90-3647-4a2a-aa3c-5edbdedd60a0,Credit Card,"Parkbury, Ethiopia",20,Male,Regular,No,1,E0103,Supermarket
T0000149,2023-10-29,S046,P00137,Toys,Action Figures,3,759.42,0.13,1982.09,7ec3a338-3ed3-427d-93e8-a2f1c2c8982a,Online Payment,"Taylorhaven, United States Minor Outlying Islands",57,Male,Regular,No,1,E0312,Online
T0000150,2024-01-23,S043,P00214,Groceries,Dairy,3,236.35,0.14,609.78,e750faf4-66df-472e-8bcc-314df7acadd5,Credit Card,"Martinstad, Guinea",68,Male,VIP,Yes,1,E0390,Outlet
T0000151,2024-04-02,S090,P00101,Electronics,Laptops,2,206.66,0.02,405.05,ec02f61c-a066-4ba7-b6c1-2368bfd8d6a9,Credit Card,"Allenside, Mayotte",30,Male,VIP,Yes,4,E0207,Outlet
T0000152,2024-01-31,S092,P00189,Electronics,Smartphones,7,937.19,0.15,5576.28,195709dc-dbc7-4ed4-9b6d-d92810d21423,Online Payment,"New Sarah, Suriname",33,Male,VIP,No,3,E0188,Online
T0000153,2023-01-09,S038,P00930,Groceries,Fruits,1,64.26,0.13,55.91,00405135-8a1b-4120-9d47-d089717cdaa6,Credit Card,"Parkbury, Ethiopia",28,Male,VIP,Yes,3,E0345,Outlet
T0000154,2022-12-13,S042,P00517,Clothing,Shoes,10,942.06,0.13,8195.92,d5f248ef-20d2-4617-8e0d-205c73955c09,Cash,"Nancyport, Mongolia",47,Male,VIP,No,1,E0115,Online
T0000155,2023-02-14,S100,P00540,Clothing,T-Shirts,7,952.75,0.04,6402.48,ba870096-f651-4891-9d12-981c3e1f722d,Cash,"Port Eddieton, Norfolk Island",60,Female,Regular,Yes,4,E0292,Online
T0000156,2023-04-10,S083,P00032,Toys,Board Games,3,431.63,0.09,1178.35,5fd9c2d1-7ffd-4451-ac4f-6969d807480b,Cash,"Duncanstad, Ghana",53,Male,Regular,No,1,E0336,Outlet
T0000157,2023-01-11,S045,P00992,Clothing,T-Shirts,1,868.75,0.04,834.0,6f63d0f5-4044-4b61-a109-c3a78c6938b1,Online Payment,"South Kimberly, Albania",61,Female,Regular,Yes,2,E0447,Online
T0000158,2022-10-26,S062,P00185,Toys,Action Figures,5,24.57,0.26,90.91,524036a8-0abc-4498-a6bd-4201e402020a,Credit Card,"Lake Diana, Nepal",22,Female,VIP,Yes,3,E0199,Outlet
T0000159,2023-11-13,S033,P00484,Clothing,Jeans,5,829.18,0.09,3772.77,26bf1d4f-e1f9-4ffb-b034-8345ffe604f3,Credit Card,"West Haleystad, Djibouti",36,Male,VIP,No,2,E0069,Online
T0000160,2023-03-15,S046,P00677,Groceries,Vegetables,4,538.36,0.03,2088.84,460bb4c2-be09-4013-8449-3a3f51da45ec,Credit Card,"Cindychester, Belarus",48,Female,Regular,Yes,3,E0204,Supermarket
T0000161,2023-12-26,S100,P00478,Electronics,Cameras,1,404.41,0.26,299.26,4ee06827-808b-4b40-a6f9-8e375fa63630,Online Payment,"East Timothy, Seychelles",53,Female,VIP,No,5,E0464,Online
T0000162,2024-06-14,S047,P00620,Electronics,Laptops,3,773.8,0.0,2321.4,8edbce9b-121f-40e1-ae38-79ef9a7f0ae2,Online Payment,"Ramirezland, Guernsey",41,Female,Regular,No,2,E0449,Supermarket
T0000163,2023-09-20,S035,P00444,Furniture,Chairs,10,858.79,0.22,6698.56,35d6f59a-0858-43b1-8da5-5eb231372b9c,Cash,"Port Howard, Sudan",20,Female,Regular,Yes,1,E0415,Outlet
T0000164,2022-10-02,S092,P00528,Toys,Dolls,9,453.26,0.15,3467.44,9340cb2b-a105-40ff-a8c6-46f43ee7472f,Online Payment,"South Kimberly, Albania",33,Female,Regular,No,3,E0089,Supermarket
T0000165,2022-10-27,S013,P00754,Electronics,Tablets,5,141.86,0.08,652.56,a20908e4-3d8a-49f8-85eb-3740be6ed18b,Online Payment,"West Haleystad, Djibouti",46,Female,Regular,Yes,4,E0474,Supermarket
T0000166,2024-01-30,S011,P00369,Clothing,Jackets,8,709.7,0.1,5109.84,364ad8a3-3f49-4780-bb7e-7cd307a7581f,Credit Card,"Taylorhaven, United States Minor Outlying Islands",30,Female,VIP,Yes,3,E0073,Supermarket
T0000167,2023-01-25,S061,P00324,Electronics,Laptops,3,267.37,0.28,577.52,c35cccff-816c-4d62-a988-fa6cc628b7b6,Cash,"Thompsonbury, Djibouti",57,Female,VIP,Yes,2,E0300,Supermarket
T0000168,2023-11-02,S038,P00053,Groceries,Dairy,8,932.78,0.0,7462.24,7b9798b4-a061-435a-9989-3bce20403b80,Cash,"Michaelmouth, Russian Federation",26,Male,VIP,No,1,E0409,Supermarket
T0000169,2024-07-06,S064,P00258,Groceries,Snacks,8,713.0,0.17,4734.32,dd5692e2-c37f-4d02-afad-45e6c3201fa5,Cash,"Gordonfort, Chile",48,Male,VIP,Yes,5,E0264,Online
T0000170,2024-01-30,S028,P00018,Furniture,Tables,9,117.92,0.13,923.31,49df68ff-6325-46df-bfb5-21841e080656,Cash,"Allenside, Mayotte",20,Male,VIP,Yes,2,E0373,Supermarket
T0000171,2024-04-28,S093,P00465,Clothing,Jeans,1,556.36,0.13,484.03,b8ceaa5c-8d8f-45fc-90f6-3646da22866a,Credit Card,"New Susan, Jersey",20,Male,Regular,Yes,4,E0397,Online
T0000172,2023-04-28,S074,P00464,Groceries,Snacks,3,994.06,0.17,2475.21,21621ac6-d3c9-4332-9118-42a1394999a9,Credit Card,"East Amanda, Ecuador",23,Female,Regular,No,1,E0457,Outlet
T0000173,2024-04-06,S030,P00712,Electronics,Tablets,10,562.56,0.2,4500.48,439f2c15-ecc0-41ce-8ac1-00695df370db,Cash,"South Sandraton, Micronesia",69,Male,Regular,No,5,E0127,Outlet
T0000174,2023-10-16,S070,P00185,Groceries,Vegetables,3,488.96,0.03,1422.87,d5131f63-482b-4d16-bf62-c0e32c02b6b8,Cash,"New Sarah, Suriname",57,Male,VIP,No,3,E0444,Supermarket
T0000175,2023-08-28,S023,P00992,Toys,Action Figures,1,275.08,0.06,258.58,5f083c2e-a247-4337-bb20-ba9bc2a5a57a,Online Payment,"Johnsonville, Afghanistan",52,Male,VIP,No,4,E0359,Online
T0000176,2023-07-02,S005,P00650,Toys,Action Figures,1,733.36,0.07,682.02,2cbd64ee-549a-48f4-8007-d4b88c2a9957,Cash,"Port Jerry, Tokelau",18,Male,VIP,Yes,4,E0360,Supermarket
T0000177,2024-07-02,S021,P00103,Furniture,Beds,6,46.26,0.05,263.68,a29e4e84-7651-4878-b564-8df37f6c46c4,Online Payment,"Gonzalesburgh, Yemen",35,Male,Regular,Yes,2,E0192,Supermarket
T0000178,2024-07-12,S037,P00480,Groceries,Dairy,8,302.3,0.27,1765.43,4dbb8a6f-e5da-441f-abc1-3ff95bf88194,Online Payment,"West Ashley, Macedonia",37,Female,VIP,Yes,5,E0236,Outlet
T0000179,2022-09-10,S048,P00305,Electronics,Laptops,8,942.1,0.26,5577.23,64b14807-5288-4c1d-b76f-c4f22a80cb4e,Cash,"New Susan, Jersey",50,Female,Regular,No,4,E0454,Outlet
T0000180,2024-02-12,S077,P00793,Clothing,Jackets,8,271.25,0.15,1844.5,c7ccf8ee-e46e-42d2-899b-180fe93d701e,Online Payment,"Jonesstad, Antarctica (the territory South of 60 deg S)",19,Female,Regular,No,3,E0113,Supermarket
T0000181,2023-01-03,S025,P00517,Electronics,Smartphones,1,606.57,0.28,436.73,bd49e3d9-3d5d-466f-944b-8edbc2540407,Credit Card,"Port Howard, Sudan",23,Male,Regular,Yes,4,E0058,Supermarket
T0000182,2022-12-02,S032,P00232,Toys,Board Games,5,348.86,0.15,1482.66,61faaba4-7152-4e52-b341-e5df7f5172b7,Credit Card,"Cindychester, Belarus",36,Female,VIP,No,1,E0496,Supermarket
T0000183,2023-11-15,S096,P00366,Clothing,Jackets,4,245.72,0.14,845.28,61356668-aac5-4689-8961-83b59963ff6c,Cash,"Kaitlintown, Ukraine",46,Female,VIP,No,5,E0179,Supermarket
T0000184,2024-08-15,S031,P00208,Groceries,Snacks,2,582.07,0.06,1094.29,4be1d20b-ed56-4190-b847-50bd11f8a0c7,Online Payment,"West Autumnborough, Bahamas",40,Female,Regular,No,3,E0292,Supermarket
T0000185,2024-08-13,S052,P00380,Groceries,Fruits,7,765.56,0.0,5358.92,603e0079-3df1-4acf-be4a-0603aa776a6c,Cash,"Port Jefferymouth, Jordan",44,Female,Regular,Yes,2,E0273,Outlet
T0000186,2023-06-27,S093,P00415,Furniture,Tables,8,176.37,0.18,1156.99,29218727-6fa4-4621-8eb4-74690c5345c5,Cash,"New Victor, Vanuatu",39,Female,Regular,No,3,E0115,Online
T0000187,2023-04-15,S052,P00574,Toys,Action Figures,4,580.49,0.25,1741.47,d707c4cf-8e53-427a-9d96-eee3ff1e5f77,Online Payment,"New Jonathan, Andorra",60,Male,Regular,Yes,3,E0336,Supermarket
T0000188,2024-03-10,S063,P00862,Clothing,Jeans,7,11.33,0.15,67.41,6844c666-4200-484b-a06b-67e672dac601,Online Payment,"North Karenborough, Czech Republic",42,Male,Regular,No,4,E0346,Outlet
T0000189,2023-11-27,S001,P00740,Furniture,Tables,5,104.64,0.22,408.1,1569ed57-f6f7-4ee2-bb65-a39090ccb987,Cash,"Ruthhaven, Congo",61,Female,Regular,No,4,E0267,Online
T0000190,2024-03-24,S095,P00926,Toys,Dolls,10,49.89,0.12,439.03,e0ddbf5e-e004-45ac-9624-2602378e615f,Cash,"Thompsonbury, Djibouti",68,Female,Regular,No,1,E0490,Supermarket
T0000191,2022-11-09,S068,P00381,Furniture,Tables,4,984.13,0.03,3818.42,ecfa7781-cea8-4aa6-beef-284f93380511,Online Payment,"Cindychester, Belarus",24,Male,Regular,No,3,E0094,Online
T0000192,2023-04-23,S077,P00121,Clothing,Jackets,5,644.87,0.24,2450.51,e603abb3-d6f2-42a9-b19a-5ea62b7e4929,Online Payment,"Thompsonbury, Djibouti",29,Male,Regular,No,2,E0260,Online
T0000193,2022-09-17,S033,P00385,Furniture,Sofas,5,834.73,0.05,3964.97,d3b70e8a-5df7-409d-8f96-80cc44fcf2c2,Credit Card,"Allenside, Mayotte",41,Male,VIP,Yes,5,E0008,Outlet
T0000194,2023-05-04,S019,P00267,Electronics,Tablets,9,351.75,0.24,2405.97,d14e2bd9-a6a3-4038-b4b6-61577fe6566c,Online Payment,"West Thomas, Isle of Man",24,Male,VIP,Yes,3,E0470,Supermarket
T0000195,2023-07-12,S020,P00452,Toys,Board Games,3,449.14,0.21,1064.46,676b5c60-8616-4177-9034-8359c9e7c9a1,Cash,"Nancyport, Mongolia",24,Female,Regular,No,2,E0453,Supermarket
T0000196,2023-06-20,S023,P00965,Electronics,Tablets,10,713.32,0.05,6776.54,321dcf56-ec44-4ee7-9437-62d8168e7fed,Cash,"Allenside, Mayotte",25,Male,Regular,Yes,5,E0464,Supermarket
T0000197,2023-07-17,S047,P00036,Electronics,Cameras,9,431.4,0.29,2756.65,0c963f15-b256-4f73-bead-2bc55d192194,Online Payment,"Reidmouth, Netherlands Antilles",63,Male,Regular,Yes,5,E0048,Outlet
T0000198,2024-02-09,S001,P00591,Clothing,Jeans,9,141.78,0.21,1008.06,59cfadeb-b5ab-447d-a7e9-6c67c9ce2847,Cash,"East Aaronchester, Angola",35,Male,VIP,No,1,E0180,Online
T0000199,2024-03-06,S040,P00241,Groceries,Fruits,1,157.1,0.03,152.39,1a11df72-36d0-489f-8b7b-58624fa09690,Cash,"West Thomas, Isle of Man",37,Male,VIP,Yes,3,E0364,Supermarket
T0000200,2023-02-23,S062,P00071,Groceries,Vegetables,2,355.89,0.11,633.48,19b5af5a-43d9-4467-bb5e-eefb1f5e92ec,Online Payment,"Gordonfort, Chile",42,Male,VIP,No,5,E0455,Online
T0000201,2022-12-20,S100,P00705,Groceries,Vegetables,2,962.09,0.17,1597.07,08fb8554-8084-47c3-a3f8-987d92ebf90e,Cash,"Lake Nina, Cyprus",18,Male,VIP,No,2,E0357,Supermarket
T0000202,2024-05-30,S001,P00133,Groceries,Vegetables,8,492.73,0.22,3074.64,00dddff8-8bea-4779-a009-fc6ff1b89ffc,Credit Card,"Thompsonbury, Djibouti",65,Male,Regular,Yes,5,E0382,Supermarket
T0000203,2024-02-26,S053,P00865,Groceries,Fruits,9,546.45,0.28,3541.0,8a067d0a-27e4-45c7-9e6c-c281fea73e8b,Credit Card,"New Sarah, Suriname",32,Female,Regular,No,3,E0184,Outlet
T0000204,2024-07-20,S037,P00742,Clothing,Jeans,4,737.43,0.09,2684.25,0d58e65f-51d9-45f4-8e50-464d8b8a36a1,Cash,"Thompsonbury, Djibouti",65,Male,Regular,No,5,E0447,Online
T0000205,2024-08-28,S040,P00794,Toys,Action Figures,3,966.34,0.26,2145.27,ae8dccec-12eb-4340-bb30-df6f1977a3d8,Credit Card,"Samanthaville, Bermuda",45,Female,Regular,Yes,1,E0087,Outlet
T0000206,2024-04-01,S038,P00185,Furniture,Beds,9,343.95,0.2,2476.44,6a250356-e5f8-47d5-bd4b-883fa01666d8,Cash,"Kaitlintown, Ukraine",38,Male,Regular,Yes,3,E0040,Online
T0000207,2023-04-15,S059,P00019,Groceries,Snacks,6,853.67,0.19,4148.84,31a2d9d8-3513-4e68-b096-0b6621c58f57,Online Payment,"Port Jefferymouth, Jordan",28,Female,Regular,Yes,4,E0208,Outlet
T0000208,2023-03-26,S074,P00756,Furniture,Chairs,3,376.91,0.11,1006.35,62704284-b4bc-44d4-a5da-a3a16db2b170,Credit Card,"West Thomas, Isle of Man",66,Female,VIP,Yes,1,E0301,Supermarket
T0000209,2023-05-26,S046,P00530,Toys,Action Figures,2,826.58,0.13,1438.25,2d9c8c32-1460-4790-9d5e-256010f78e57,Credit Card,"Franklinstad, Guatemala",44,Male,Regular,Yes,2,E0164,Supermarket
T0000210,2023-04-28,S034,P00193,Toys,Puzzles,9,5.45,0.21,38.75,2610592b-8ef7-47af-953e-cd695a3d478b,Online Payment,"Francisfort, South Georgia and the South Sandwich Islands",21,Male,Regular,Yes,4,E0263,Outlet
T0000211,2023-11-14,S016,P00278,Toys,Action Figures,2,691.83,0.2,1106.93,b67db80e-5252-4859-96f9-86cb4a7971a3,Online Payment,"Mcdanielshire, Palau",65,Female,VIP,No,4,E0468,Outlet
T0000212,2023-04-02,S048,P00189,Electronics,Laptops,5,669.28,0.18,2744.05,81839f20-aad8-49d8-87b7-3434fcb02f2e,Cash,"New Sarah, Suriname",24,Male,Regular,Yes,4,E0016,Supermarket
T0000213,2022-10-04,S072,P00229,Toys,Dolls,5,728.42,0.08,3350.73,ea82f7b8-b76b-49b5-a4a5-b1965824c86c,Credit Card,"New Sarah, Suriname",54,Male,VIP,Yes,3,E0301,Outlet
T0000214,2023-09-01,S021,P00618,Electronics,Tablets,3,818.96,0.01,2432.31,945e2e65-ad76-4fd7-8943-9b17f17ba5cf,Online Payment,"Juanfurt, Pakistan",36,Female,Regular,No,4,E0434,Outlet
T0000215,2023-08-13,S092,P00420,Furniture,Sofas,5,305.52,0.16,1283.18,43970db7-5dd0-46ef-b378-72cc79e0e2f4,Online Payment,"North Stevenland, Albania",22,Male,VIP,Yes,3,E0145,Outlet
T0000216,2024-01-25,S052,P00929,Electronics,Smartphones,1,885.0,0.02,867.3,4a5fe0d0-8770-4ca9-b0c2-4d7bdf54a97c,Online Payment,"North Karenborough, Czech Republic",66,Male,VIP,No,2,E0182,Outlet
T0000217,2024-06-17,S090,P00642,Groceries,Dairy,7,434.03,0.27,2217.89,a10feab7-effb-44d1-8c93-d761bfc05d32,Cash,"West Rachelton, Finland",28,Female,Regular,Yes,3,E0062,Supermarket
T0000218,2023-10-26,S070,P00287,Clothing,T-Shirts,6,918.91,0.18,4521.04,54003e59-9f87-4c47-a090-d786b1858c36,Online Payment,"Dustinmouth, Estonia",53,Male,VIP,Yes,5,E0252,Supermarket
T0000219,2023-07-24,S060,P00301,Clothing,T-Shirts,6,956.37,0.26,4246.28,3ad22243-cd9f-467a-a353-daabab5548db,Cash,"Port Melanie, Moldova",63,Female,VIP,Yes,2,E0099,Supermarket
T0000220,2024-05-05,S009,P00814,Electronics,Tablets,5,165.29,0.12,727.28,719e25ab-fb62-47ee-8617-561989994a0b,Credit Card,"Taylorhaven, United States Minor Outlying Islands",44,Female,VIP,Yes,1,E0311,Online
T0000221,2023-03-08,S070,P00683,Clothing,Jackets,6,163.87,0.16,825.9,98af1986-f2e0-4712-a8ca-9bf5ab925b6d,Credit Card,"East Natalie, Guadeloupe",41,Male,VIP,No,2,E0169,Supermarket
T0000222,2024-05-28,S079,P00388,Toys,Action Figures,9,519.28,0.04,4486.58,efadbe03-d028-4895-be8a-794eab9ab57e,Cash,"Lake Janet, Tokelau",49,Male,Regular,No,3,E0060,Outlet
T0000223,2023-08-17,S076,P00064,Furniture,Chairs,5,915.97,0.14,3938.67,827a9aa1-1aa1-4ae6-a923-b79010a151f1,Online Payment,"West Thomas, Isle of Man",59,Male,Regular,Yes,2,E0327,Outlet
T0000224,2023-07-18,S095,P00507,Toys,Puzzles,10,313.54,0.03,3041.34,b13382cb-05c6-4611-9f5b-a966c6af956a,Cash,"Ramirezland, Guernsey",27,Male,Regular,No,2,E0003,Online
T0000225,2023-07-31,S079,P00288,Furniture,Beds,10,991.55,0.14,8527.33,d00c0b8f-8296-466c-acae-e29acd2872f9,Cash,"New Micheleview, Paraguay",64,Female,Regular,No,2,E0207,Online
T0000226,2023-05-14,S035,P00217,Groceries,Fruits,2,919.34,0.02,1801.91,ff70e980-95f2-40be-a2ea-b6cc18ccb8d4,Cash,"Jonesbury, Antigua and Barbuda",64,Male,VIP,No,5,E0451,Supermarket
T0000227,2023-01-14,S032,P00276,Groceries,Fruits,4,707.96,0.12,2492.02,acee60b3-e3f3-48b7-b089-4576e6fae392,Cash,"West Haleystad, Djibouti",38,Male,VIP,Yes,2,E0010,Online
T0000228,2024-06-29,S095,P00400,Clothing,T-Shirts,8,578.09,0.22,3607.28,1a219df3-d69d-4e30-843b-37873592864e,Cash,"Gordonfort, Chile",23,Female,Regular,No,5,E0284,Online
T0000229,2023-09-18,S080,P00974,Clothing,Jackets,1,594.06,0.04,570.3,e90d8d2d-076c-4187-9bc0-f2964568f76d,Cash,"North Heather, Lithuania",38,Male,VIP,No,2,E0181,Outlet
T0000230,2024-08-11,S043,P00310,Clothing,Jackets,1,228.81,0.24,173.9,ad24ed48-0ee4-4855-bda8-d7845bde5190,Credit Card,"Jonesbury, Antigua and Barbuda",41,Male,VIP,Yes,3,E0323,Outlet
T0000231,2022-12-27,S018,P00681,Furniture,Tables,3,829.97,0.0,2489.91,7477288d-df72-4aee-80bd-1059b96ee4e1,Online Payment,"East Johnton, Saint Helena",70,Male,VIP,Yes,3,E0397,Outlet
T0000232,2022-10-02,S041,P00989,Furniture,Chairs,6,881.89,0.02,5185.51,484fe20c-49d6-4dc3-8cbd-d90e09568a3b,Credit Card,"East Emilyside, Latvia",21,Male,Regular,Yes,1,E0045,Supermarket
T0000233,2023-12-05,S034,P00608,Toys,Puzzles,5,852.39,0.28,3068.6,5cc93c9d-6628-4664-b1ee-abd7002ffe09,Cash,"Kevinview, Benin",29,Male,Regular,No,2,E0117,Outlet
T0000234,2023-10-13,S077,P00981,Furniture,Sofas,2,638.3,0.27,931.92,b3052414-7f46-4037-a707-97af40b18a55,Online Payment,"East Amanda, Ecuador",30,Male,Regular,Yes,2,E0247,Supermarket
T0000235,2023-08-17,S089,P00009,Electronics,Laptops,7,478.03,0.13,2911.2,9b21469d-9d5f-4866-95de-0865dac5452a,Cash,"East Amanda, Ecuador",56,Male,VIP,Yes,4,E0176,Online
T0000236,2023-05-07,S006,P00426,Furniture,Tables,9,723.09,0.09,5922.11,13d5c8cd-348d-422c-9112-4117b28c34ed,Online Payment,"Huangside, Mauritius",46,Female,Regular,Yes,2,E0413,Outlet
T0000237,2022-09-19,S082,P00245,Clothing,T-Shirts,7,357.51,0.2,2002.06,325616d6-2909-4619-a73c-e1fdfe93910f,Online Payment,"Port Danielburgh, Bahrain",54,Male,VIP,No,4,E0296,Outlet
T0000238,2022-11-16,S047,P00670,Clothing,Jeans,9,173.93,0.12,1377.53,7b326e08-cf57-4da2-9a8e-2bcf415485e5,Credit Card,"East Emilyside, Latvia",66,Female,VIP,No,2,E0324,Online
T0000239,2024-03-16,S036,P00177,Electronics,Smartphones,3,200.87,0.19,488.11,5fbf35bf-104b-4001-b240-e4b644717e1b,Credit Card,"Dustinmouth, Estonia",65,Male,Regular,Yes,1,E0353,Online
T0000240,2023-03-31,S009,P00103,Toys,Dolls,1,721.54,0.15,613.31,c0f02e78-6786-4058-ba7c-c8b2578b1a05,Cash,"New Carolfurt, Colombia",19,Female,Regular,No,5,E0229,Outlet
T0000241,2024-08-29,S078,P00733,Clothing,T-Shirts,9,992.47,0.27,6520.53,6fe7ee56-c351-45a5-868c-15e194859a18,Credit Card,"Christopherberg, Holy See (Vatican City State)",33,Female,Regular,Yes,3,E0472,Outlet
T0000242,2023-08-13,S090,P00092,Electronics,Cameras,9,679.6,0.25,4587.3,15f6da9b-13df-4749-be72-329779da2f4d,Credit Card,"New Micheleview, Paraguay",46,Female,Regular,Yes,3,E0477,Outlet
T0000243,2022-09-24,S086,P00223,Clothing,T-Shirts,4,397.43,0.21,1255.88,c1e214d1-6df5-402a-9888-46a23db7d3ce,Online Payment,"Gordonfort, Chile",57,Female,Regular,No,3,E0154,Outlet
